Year,State,Stratification,Medicaid_Spending,Median_Income,Mortality
2021,Alaska,Male,11573.333333333314,56340.66666666651,2900.02
2021,Alaska,"Black, non-Hispanic",11573.333333333314,56340.66666666651,336.03
2021,Alaska,Female,11573.333333333314,56340.66666666651,2684.13
2021,Alaska,"White, non-Hispanic",11573.333333333314,56340.66666666651,4858.25
2021,Alaska,Overall,11573.333333333314,56340.66666666651,5614.44
2021,Alaska,Asian or Pacific Islander,11573.333333333314,56340.66666666651,42.9
2021,Alaska,Hispanic,11573.333333333314,56340.66666666651,29.59
2021,Alaska,Asian or Pacific Islander,11573.333333333314,56340.66666666651,39.2
2022,Alaska,Male,11836.357575757604,57977.51515151514,2856.21
2022,Alaska,"Black, non-Hispanic",11836.357575757604,57977.51515151514,215.12
2022,Alaska,Female,11836.357575757604,57977.51515151514,2628.42
2022,Alaska,"White, non-Hispanic",11836.357575757604,57977.51515151514,4830.57
2022,Alaska,Overall,11836.357575757604,57977.51515151514,5566.58
2022,Alaska,Asian or Pacific Islander,11836.357575757604,57977.51515151514,48.13
2022,Alaska,Hispanic,11836.357575757604,57977.51515151514,30.95
2022,Alaska,Asian or Pacific Islander,11836.357575757604,57977.51515151514,39.98
2023,Alaska,Male,12099.381818181777,59614.36363636376,2847.82
2023,Alaska,"Black, non-Hispanic",12099.381818181777,59614.36363636376,183.84
2023,Alaska,Female,12099.381818181777,59614.36363636376,2612.6
2023,Alaska,"White, non-Hispanic",12099.381818181777,59614.36363636376,4783.4
2023,Alaska,Overall,12099.381818181777,59614.36363636376,5543.62
2023,Alaska,Asian or Pacific Islander,12099.381818181777,59614.36363636376,48.18
2023,Alaska,Hispanic,12099.381818181777,59614.36363636376,32.06
2023,Alaska,Asian or Pacific Islander,12099.381818181777,59614.36363636376,39.75
2024,Alaska,Male,12362.406060606068,61251.21212121192,2862.14
2024,Alaska,"Black, non-Hispanic",12362.406060606068,61251.21212121192,171.0
2024,Alaska,Female,12362.406060606068,61251.21212121192,2609.05
2024,Alaska,"White, non-Hispanic",12362.406060606068,61251.21212121192,4757.35
2024,Alaska,Overall,12362.406060606068,61251.21212121192,5532.74
2024,Alaska,Asian or Pacific Islander,12362.406060606068,61251.21212121192,47.72
2024,Alaska,Hispanic,12362.406060606068,61251.21212121192,32.28
2024,Alaska,Asian or Pacific Islander,12362.406060606068,61251.21212121192,40.21
2025,Alaska,Male,12625.43030303024,62888.06060606055,2836.74
2025,Alaska,"Black, non-Hispanic",12625.43030303024,62888.06060606055,162.01
2025,Alaska,Female,12625.43030303024,62888.06060606055,2601.44
2025,Alaska,"White, non-Hispanic",12625.43030303024,62888.06060606055,4756.83
2025,Alaska,Overall,12625.43030303024,62888.06060606055,5520.3
2025,Alaska,Asian or Pacific Islander,12625.43030303024,62888.06060606055,47.96
2025,Alaska,Hispanic,12625.43030303024,62888.06060606055,32.38
2025,Alaska,Asian or Pacific Islander,12625.43030303024,62888.06060606055,40.04
2026,Alaska,Male,12888.45454545453,64524.909090909176,2833.25
2026,Alaska,"Black, non-Hispanic",12888.45454545453,64524.909090909176,161.52
2026,Alaska,Female,12888.45454545453,64524.909090909176,2572.61
2026,Alaska,"White, non-Hispanic",12888.45454545453,64524.909090909176,4722.56
2026,Alaska,Overall,12888.45454545453,64524.909090909176,5515.3
2026,Alaska,Asian or Pacific Islander,12888.45454545453,64524.909090909176,48.31
2026,Alaska,Hispanic,12888.45454545453,64524.909090909176,31.75
2026,Alaska,Asian or Pacific Islander,12888.45454545453,64524.909090909176,39.92
2027,Alaska,Male,13151.47878787882,66161.75757575734,2821.46
2027,Alaska,"Black, non-Hispanic",13151.47878787882,66161.75757575734,160.39
2027,Alaska,Female,13151.47878787882,66161.75757575734,2570.86
2027,Alaska,"White, non-Hispanic",13151.47878787882,66161.75757575734,4699.94
2027,Alaska,Overall,13151.47878787882,66161.75757575734,5534.98
2027,Alaska,Asian or Pacific Islander,13151.47878787882,66161.75757575734,49.37
2027,Alaska,Hispanic,13151.47878787882,66161.75757575734,31.14
2027,Alaska,Asian or Pacific Islander,13151.47878787882,66161.75757575734,39.93
2028,Alaska,Male,13414.503030302993,67798.60606060596,2809.19
2028,Alaska,"Black, non-Hispanic",13414.503030302993,67798.60606060596,156.55
2028,Alaska,Female,13414.503030302993,67798.60606060596,2580.82
2028,Alaska,"White, non-Hispanic",13414.503030302993,67798.60606060596,4615.1
2028,Alaska,Overall,13414.503030302993,67798.60606060596,5518.5
2028,Alaska,Asian or Pacific Islander,13414.503030302993,67798.60606060596,49.81
2028,Alaska,Hispanic,13414.503030302993,67798.60606060596,30.51
2028,Alaska,Asian or Pacific Islander,13414.503030302993,67798.60606060596,40.6
2029,Alaska,Male,13677.527272727282,69435.45454545459,2801.95
2029,Alaska,"Black, non-Hispanic",13677.527272727282,69435.45454545459,157.37
2029,Alaska,Female,13677.527272727282,69435.45454545459,2578.16
2029,Alaska,"White, non-Hispanic",13677.527272727282,69435.45454545459,4542.23
2029,Alaska,Overall,13677.527272727282,69435.45454545459,5406.8
2029,Alaska,Asian or Pacific Islander,13677.527272727282,69435.45454545459,50.11
2029,Alaska,Hispanic,13677.527272727282,69435.45454545459,31.29
2029,Alaska,Asian or Pacific Islander,13677.527272727282,69435.45454545459,40.78
2030,Alaska,Male,13940.551515151456,71072.30303030275,2756.76
2030,Alaska,"Black, non-Hispanic",13940.551515151456,71072.30303030275,159.36
2030,Alaska,Female,13940.551515151456,71072.30303030275,2506.71
2030,Alaska,"White, non-Hispanic",13940.551515151456,71072.30303030275,4447.93
2030,Alaska,Overall,13940.551515151456,71072.30303030275,5284.54
2030,Alaska,Asian or Pacific Islander,13940.551515151456,71072.30303030275,50.36
2030,Alaska,Hispanic,13940.551515151456,71072.30303030275,31.01
2030,Alaska,Asian or Pacific Islander,13940.551515151456,71072.30303030275,41.57
2031,Alaska,Male,14203.575757575743,72709.15151515137,2788.09
2031,Alaska,"Black, non-Hispanic",14203.575757575743,72709.15151515137,151.82
2031,Alaska,Female,14203.575757575743,72709.15151515137,2535.62
2031,Alaska,"White, non-Hispanic",14203.575757575743,72709.15151515137,4575.52
2031,Alaska,Overall,14203.575757575743,72709.15151515137,5309.29
2031,Alaska,Asian or Pacific Islander,14203.575757575743,72709.15151515137,51.16
2031,Alaska,Hispanic,14203.575757575743,72709.15151515137,32.05
2031,Alaska,Asian or Pacific Islander,14203.575757575743,72709.15151515137,42.24
2032,Alaska,Male,14466.59999999992,74346.0,2795.24
2032,Alaska,"Black, non-Hispanic",14466.59999999992,74346.0,156.75
2032,Alaska,Female,14466.59999999992,74346.0,2557.38
2032,Alaska,"White, non-Hispanic",14466.59999999992,74346.0,4605.47
2032,Alaska,Overall,14466.59999999992,74346.0,5330.36
2032,Alaska,Asian or Pacific Islander,14466.59999999992,74346.0,53.07
2032,Alaska,Hispanic,14466.59999999992,74346.0,36.08
2032,Alaska,Asian or Pacific Islander,14466.59999999992,74346.0,45.65
2033,Alaska,Male,14729.624242424208,75982.84848484863,2824.1
2033,Alaska,"Black, non-Hispanic",14729.624242424208,75982.84848484863,162.89
2033,Alaska,Female,14729.624242424208,75982.84848484863,2589.21
2033,Alaska,"White, non-Hispanic",14729.624242424208,75982.84848484863,4614.2
2033,Alaska,Overall,14729.624242424208,75982.84848484863,5387.33
2033,Alaska,Asian or Pacific Islander,14729.624242424208,75982.84848484863,53.57
2033,Alaska,Hispanic,14729.624242424208,75982.84848484863,37.29
2033,Alaska,Asian or Pacific Islander,14729.624242424208,75982.84848484863,46.77
2034,Alaska,Male,14992.648484848498,77619.69696969679,2865.57
2034,Alaska,"Black, non-Hispanic",14992.648484848498,77619.69696969679,177.63
2034,Alaska,Female,14992.648484848498,77619.69696969679,2610.11
2034,Alaska,"White, non-Hispanic",14992.648484848498,77619.69696969679,4673.76
2034,Alaska,Overall,14992.648484848498,77619.69696969679,5454.77
2034,Alaska,Asian or Pacific Islander,14992.648484848498,77619.69696969679,54.14
2034,Alaska,Hispanic,14992.648484848498,77619.69696969679,38.62
2034,Alaska,Asian or Pacific Islander,14992.648484848498,77619.69696969679,50.08
2035,Alaska,Male,15255.672727272671,79256.54545454541,2858.97
2035,Alaska,"Black, non-Hispanic",15255.672727272671,79256.54545454541,178.85
2035,Alaska,Female,15255.672727272671,79256.54545454541,2610.79
2035,Alaska,"White, non-Hispanic",15255.672727272671,79256.54545454541,4790.58
2035,Alaska,Overall,15255.672727272671,79256.54545454541,5444.47
2035,Alaska,Asian or Pacific Islander,15255.672727272671,79256.54545454541,53.82
2035,Alaska,Hispanic,15255.672727272671,79256.54545454541,39.02
2035,Alaska,Asian or Pacific Islander,15255.672727272671,79256.54545454541,50.16
2036,Alaska,Male,15518.69696969696,80893.39393939404,2954.67
2036,Alaska,"Black, non-Hispanic",15518.69696969696,80893.39393939404,183.86
2036,Alaska,Female,15518.69696969696,80893.39393939404,2640.75
2036,Alaska,"White, non-Hispanic",15518.69696969696,80893.39393939404,4920.71
2036,Alaska,Overall,15518.69696969696,80893.39393939404,5601.84
2036,Alaska,Asian or Pacific Islander,15518.69696969696,80893.39393939404,52.87
2036,Alaska,Hispanic,15518.69696969696,80893.39393939404,38.83
2036,Alaska,Asian or Pacific Islander,15518.69696969696,80893.39393939404,50.15
2037,Alaska,Male,15781.721212121134,82530.2424242422,2964.71
2037,Alaska,"Black, non-Hispanic",15781.721212121134,82530.2424242422,185.35
2037,Alaska,Female,15781.721212121134,82530.2424242422,2674.53
2037,Alaska,"White, non-Hispanic",15781.721212121134,82530.2424242422,4945.88
2037,Alaska,Overall,15781.721212121134,82530.2424242422,5684.72
2037,Alaska,Asian or Pacific Islander,15781.721212121134,82530.2424242422,52.4
2037,Alaska,Hispanic,15781.721212121134,82530.2424242422,38.8
2037,Alaska,Asian or Pacific Islander,15781.721212121134,82530.2424242422,49.55
2038,Alaska,Male,16044.745454545424,84167.09090909082,2983.65
2038,Alaska,"Black, non-Hispanic",16044.745454545424,84167.09090909082,187.44
2038,Alaska,Female,16044.745454545424,84167.09090909082,2636.73
2038,Alaska,"White, non-Hispanic",16044.745454545424,84167.09090909082,4898.64
2038,Alaska,Overall,16044.745454545424,84167.09090909082,5646.01
2038,Alaska,Asian or Pacific Islander,16044.745454545424,84167.09090909082,52.66
2038,Alaska,Hispanic,16044.745454545424,84167.09090909082,39.05
2038,Alaska,Asian or Pacific Islander,16044.745454545424,84167.09090909082,50.34
2039,Alaska,Male,16307.769696969714,85803.93939393945,3004.72
2039,Alaska,"Black, non-Hispanic",16307.769696969714,85803.93939393945,194.88
2039,Alaska,Female,16307.769696969714,85803.93939393945,2687.05
2039,Alaska,"White, non-Hispanic",16307.769696969714,85803.93939393945,4951.55
2039,Alaska,Overall,16307.769696969714,85803.93939393945,5658.65
2039,Alaska,Asian or Pacific Islander,16307.769696969714,85803.93939393945,53.08
2039,Alaska,Hispanic,16307.769696969714,85803.93939393945,39.27
2039,Alaska,Asian or Pacific Islander,16307.769696969714,85803.93939393945,50.81
2040,Alaska,Male,16570.793939393887,87440.78787878761,2996.05
2040,Alaska,"Black, non-Hispanic",16570.793939393887,87440.78787878761,194.88
2040,Alaska,Female,16570.793939393887,87440.78787878761,2680.6
2040,Alaska,"White, non-Hispanic",16570.793939393887,87440.78787878761,5007.07
2040,Alaska,Overall,16570.793939393887,87440.78787878761,5690.29
2040,Alaska,Asian or Pacific Islander,16570.793939393887,87440.78787878761,53.12
2040,Alaska,Hispanic,16570.793939393887,87440.78787878761,39.23
2040,Alaska,Asian or Pacific Islander,16570.793939393887,87440.78787878761,51.23
2041,Alaska,Male,16833.818181818177,89077.63636363624,3020.38
2041,Alaska,"Black, non-Hispanic",16833.818181818177,89077.63636363624,201.96
2041,Alaska,Female,16833.818181818177,89077.63636363624,2725.79
2041,Alaska,"White, non-Hispanic",16833.818181818177,89077.63636363624,5020.99
2041,Alaska,Overall,16833.818181818177,89077.63636363624,5788.8
2041,Alaska,Asian or Pacific Islander,16833.818181818177,89077.63636363624,52.77
2041,Alaska,Hispanic,16833.818181818177,89077.63636363624,38.69
2041,Alaska,Asian or Pacific Islander,16833.818181818177,89077.63636363624,51.25
2042,Alaska,Male,17096.84242424235,90714.48484848486,3014.71
2042,Alaska,"Black, non-Hispanic",17096.84242424235,90714.48484848486,202.88
2042,Alaska,Female,17096.84242424235,90714.48484848486,2711.55
2042,Alaska,"White, non-Hispanic",17096.84242424235,90714.48484848486,5008.87
2042,Alaska,Overall,17096.84242424235,90714.48484848486,5795.73
2042,Alaska,Asian or Pacific Islander,17096.84242424235,90714.48484848486,51.93
2042,Alaska,Hispanic,17096.84242424235,90714.48484848486,38.61
2042,Alaska,Asian or Pacific Islander,17096.84242424235,90714.48484848486,50.45
2043,Alaska,Male,17359.86666666664,92351.33333333347,3018.26
2043,Alaska,"Black, non-Hispanic",17359.86666666664,92351.33333333347,202.67
2043,Alaska,Female,17359.86666666664,92351.33333333347,2690.18
2043,Alaska,"White, non-Hispanic",17359.86666666664,92351.33333333347,5003.43
2043,Alaska,Overall,17359.86666666664,92351.33333333347,5760.7
2043,Alaska,Asian or Pacific Islander,17359.86666666664,92351.33333333347,52.08
2043,Alaska,Hispanic,17359.86666666664,92351.33333333347,38.55
2043,Alaska,Asian or Pacific Islander,17359.86666666664,92351.33333333347,50.45
2044,Alaska,Male,17622.89090909093,93988.18181818163,3022.81
2044,Alaska,"Black, non-Hispanic",17622.89090909093,93988.18181818163,205.82
2044,Alaska,Female,17622.89090909093,93988.18181818163,2686.43
2044,Alaska,"White, non-Hispanic",17622.89090909093,93988.18181818163,5009.08
2044,Alaska,Overall,17622.89090909093,93988.18181818163,5779.35
2044,Alaska,Asian or Pacific Islander,17622.89090909093,93988.18181818163,52.35
2044,Alaska,Hispanic,17622.89090909093,93988.18181818163,39.91
2044,Alaska,Asian or Pacific Islander,17622.89090909093,93988.18181818163,49.9
2045,Alaska,Male,17885.915151515102,95625.03030303027,3026.73
2045,Alaska,"Black, non-Hispanic",17885.915151515102,95625.03030303027,198.72
2045,Alaska,Female,17885.915151515102,95625.03030303027,2719.32
2045,Alaska,"White, non-Hispanic",17885.915151515102,95625.03030303027,5009.08
2045,Alaska,Overall,17885.915151515102,95625.03030303027,5807.31
2045,Alaska,Asian or Pacific Islander,17885.915151515102,95625.03030303027,54.58
2045,Alaska,Hispanic,17885.915151515102,95625.03030303027,40.08
2045,Alaska,Asian or Pacific Islander,17885.915151515102,95625.03030303027,49.78
2046,Alaska,Male,18148.939393939392,97261.8787878789,3029.73
2046,Alaska,"Black, non-Hispanic",18148.939393939392,97261.8787878789,198.72
2046,Alaska,Female,18148.939393939392,97261.8787878789,2713.89
2046,Alaska,"White, non-Hispanic",18148.939393939392,97261.8787878789,5038.37
2046,Alaska,Overall,18148.939393939392,97261.8787878789,5808.06
2046,Alaska,Asian or Pacific Islander,18148.939393939392,97261.8787878789,54.97
2046,Alaska,Hispanic,18148.939393939392,97261.8787878789,43.99
2046,Alaska,Asian or Pacific Islander,18148.939393939392,97261.8787878789,49.32
2047,Alaska,Male,18411.963636363565,98898.72727272706,3036.69
2047,Alaska,"Black, non-Hispanic",18411.963636363565,98898.72727272706,202.19
2047,Alaska,Female,18411.963636363565,98898.72727272706,2728.63
2047,Alaska,"White, non-Hispanic",18411.963636363565,98898.72727272706,5050.55
2047,Alaska,Overall,18411.963636363565,98898.72727272706,5829.97
2047,Alaska,Asian or Pacific Islander,18411.963636363565,98898.72727272706,56.78
2047,Alaska,Hispanic,18411.963636363565,98898.72727272706,44.01
2047,Alaska,Asian or Pacific Islander,18411.963636363565,98898.72727272706,48.69
2048,Alaska,Male,18674.98787878785,100535.57575757569,3037.91
2048,Alaska,"Black, non-Hispanic",18674.98787878785,100535.57575757569,204.35
2048,Alaska,Female,18674.98787878785,100535.57575757569,2750.59
2048,Alaska,"White, non-Hispanic",18674.98787878785,100535.57575757569,5052.64
2048,Alaska,Overall,18674.98787878785,100535.57575757569,5942.78
2048,Alaska,Asian or Pacific Islander,18674.98787878785,100535.57575757569,57.64
2048,Alaska,Hispanic,18674.98787878785,100535.57575757569,41.17
2048,Alaska,Asian or Pacific Islander,18674.98787878785,100535.57575757569,48.28
2049,Alaska,Male,18938.012121212145,102172.42424242431,3048.13
2049,Alaska,"Black, non-Hispanic",18938.012121212145,102172.42424242431,208.58
2049,Alaska,Female,18938.012121212145,102172.42424242431,2754.22
2049,Alaska,"White, non-Hispanic",18938.012121212145,102172.42424242431,5046.72
2049,Alaska,Overall,18938.012121212145,102172.42424242431,5963.73
2049,Alaska,Asian or Pacific Islander,18938.012121212145,102172.42424242431,57.53
2049,Alaska,Hispanic,18938.012121212145,102172.42424242431,41.41
2049,Alaska,Asian or Pacific Islander,18938.012121212145,102172.42424242431,47.75
2050,Alaska,Male,19201.03636363632,103809.27272727247,3028.84
2050,Alaska,"Black, non-Hispanic",19201.03636363632,103809.27272727247,207.13
2050,Alaska,Female,19201.03636363632,103809.27272727247,2766.58
2050,Alaska,"White, non-Hispanic",19201.03636363632,103809.27272727247,5046.72
2050,Alaska,Overall,19201.03636363632,103809.27272727247,5935.48
2050,Alaska,Asian or Pacific Islander,19201.03636363632,103809.27272727247,56.78
2050,Alaska,Hispanic,19201.03636363632,103809.27272727247,39.86
2050,Alaska,Asian or Pacific Islander,19201.03636363632,103809.27272727247,47.57
2021,Alaska,Male,4506.799999999988,79858.66666666698,332.98
2021,Alaska,"Black, non-Hispanic",4506.799999999988,79858.66666666698,85.98
2021,Alaska,Female,4506.799999999988,79858.66666666698,267.67
2021,Alaska,"White, non-Hispanic",4506.799999999988,79858.66666666698,419.31
2021,Alaska,Overall,4506.799999999988,79858.66666666698,587.69
2021,Alaska,Asian or Pacific Islander,4506.799999999988,79858.66666666698,110.32
2021,Alaska,Hispanic,4506.799999999988,79858.66666666698,101.52
2021,Alaska,Asian or Pacific Islander,4506.799999999988,79858.66666666698,145.52
2022,Alaska,Male,4726.709090909106,81746.06060606102,699.65
2022,Alaska,"Black, non-Hispanic",4726.709090909106,81746.06060606102,83.63
2022,Alaska,Female,4726.709090909106,81746.06060606102,728.47
2022,Alaska,"White, non-Hispanic",4726.709090909106,81746.06060606102,1278.61
2022,Alaska,Overall,4726.709090909106,81746.06060606102,1531.91
2022,Alaska,Asian or Pacific Islander,4726.709090909106,81746.06060606102,107.49
2022,Alaska,Hispanic,4726.709090909106,81746.06060606102,99.66
2022,Alaska,Asian or Pacific Islander,4726.709090909106,81746.06060606102,134.35
2023,Alaska,Male,4946.618181818165,83633.45454545459,1280.39
2023,Alaska,"Black, non-Hispanic",4946.618181818165,83633.45454545459,82.58
2023,Alaska,Female,4946.618181818165,83633.45454545459,1105.71
2023,Alaska,"White, non-Hispanic",4946.618181818165,83633.45454545459,2168.8
2023,Alaska,Overall,4946.618181818165,83633.45454545459,2352.74
2023,Alaska,Asian or Pacific Islander,4946.618181818165,83633.45454545459,96.04
2023,Alaska,Hispanic,4946.618181818165,83633.45454545459,97.71
2023,Alaska,Asian or Pacific Islander,4946.618181818165,83633.45454545459,118.4
2024,Alaska,Male,5166.527272727282,85520.84848484863,1301.99
2024,Alaska,"Black, non-Hispanic",5166.527272727282,85520.84848484863,82.88
2024,Alaska,Female,5166.527272727282,85520.84848484863,1187.43
2024,Alaska,"White, non-Hispanic",5166.527272727282,85520.84848484863,2235.81
2024,Alaska,Overall,5166.527272727282,85520.84848484863,2522.79
2024,Alaska,Asian or Pacific Islander,5166.527272727282,85520.84848484863,96.12
2024,Alaska,Hispanic,5166.527272727282,85520.84848484863,97.96
2024,Alaska,Asian or Pacific Islander,5166.527272727282,85520.84848484863,118.48
2025,Alaska,Male,5386.436363636341,87408.24242424266,1375.53
2025,Alaska,"Black, non-Hispanic",5386.436363636341,87408.24242424266,82.05
2025,Alaska,Female,5386.436363636341,87408.24242424266,1315.86
2025,Alaska,"White, non-Hispanic",5386.436363636341,87408.24242424266,2392.78
2025,Alaska,Overall,5386.436363636341,87408.24242424266,2696.92
2025,Alaska,Asian or Pacific Islander,5386.436363636341,87408.24242424266,96.09
2025,Alaska,Hispanic,5386.436363636341,87408.24242424266,98.12
2025,Alaska,Asian or Pacific Islander,5386.436363636341,87408.24242424266,118.42
2026,Alaska,Male,5606.345454545459,89295.6363636367,1466.13
2026,Alaska,"Black, non-Hispanic",5606.345454545459,89295.6363636367,82.05
2026,Alaska,Female,5606.345454545459,89295.6363636367,1360.01
2026,Alaska,"White, non-Hispanic",5606.345454545459,89295.6363636367,2502.79
2026,Alaska,Overall,5606.345454545459,89295.6363636367,2779.04
2026,Alaska,Asian or Pacific Islander,5606.345454545459,89295.6363636367,96.17
2026,Alaska,Hispanic,5606.345454545459,89295.6363636367,98.2
2026,Alaska,Asian or Pacific Islander,5606.345454545459,89295.6363636367,118.42
2027,Alaska,Male,5826.254545454576,91183.03030303027,1459.04
2027,Alaska,"Black, non-Hispanic",5826.254545454576,91183.03030303027,82.32
2027,Alaska,Female,5826.254545454576,91183.03030303027,1374.55
2027,Alaska,"White, non-Hispanic",5826.254545454576,91183.03030303027,2567.54
2027,Alaska,Overall,5826.254545454576,91183.03030303027,2783.79
2027,Alaska,Asian or Pacific Islander,5826.254545454576,91183.03030303027,97.19
2027,Alaska,Hispanic,5826.254545454576,91183.03030303027,102.08
2027,Alaska,Asian or Pacific Islander,5826.254545454576,91183.03030303027,118.42
2028,Alaska,Male,6046.163636363635,93070.42424242431,1443.45
2028,Alaska,"Black, non-Hispanic",6046.163636363635,93070.42424242431,78.98
2028,Alaska,Female,6046.163636363635,93070.42424242431,1372.9
2028,Alaska,"White, non-Hispanic",6046.163636363635,93070.42424242431,2557.81
2028,Alaska,Overall,6046.163636363635,93070.42424242431,2779.46
2028,Alaska,Asian or Pacific Islander,6046.163636363635,93070.42424242431,95.81
2028,Alaska,Hispanic,6046.163636363635,93070.42424242431,104.8
2028,Alaska,Asian or Pacific Islander,6046.163636363635,93070.42424242431,118.42
2029,Alaska,Male,6266.072727272753,94957.81818181837,1471.74
2029,Alaska,"Black, non-Hispanic",6266.072727272753,94957.81818181837,78.63
2029,Alaska,Female,6266.072727272753,94957.81818181837,1439.15
2029,Alaska,"White, non-Hispanic",6266.072727272753,94957.81818181837,2657.4
2029,Alaska,Overall,6266.072727272753,94957.81818181837,2880.83
2029,Alaska,Asian or Pacific Islander,6266.072727272753,94957.81818181837,117.31
2029,Alaska,Hispanic,6266.072727272753,94957.81818181837,104.67
2029,Alaska,Asian or Pacific Islander,6266.072727272753,94957.81818181837,115.67
2030,Alaska,Male,6485.981818181812,96845.2121212124,1600.83
2030,Alaska,"Black, non-Hispanic",6485.981818181812,96845.2121212124,79.51
2030,Alaska,Female,6485.981818181812,96845.2121212124,1535.87
2030,Alaska,"White, non-Hispanic",6485.981818181812,96845.2121212124,2910.9
2030,Alaska,Overall,6485.981818181812,96845.2121212124,3133.15
2030,Alaska,Asian or Pacific Islander,6485.981818181812,96845.2121212124,114.42
2030,Alaska,Hispanic,6485.981818181812,96845.2121212124,96.71
2030,Alaska,Asian or Pacific Islander,6485.981818181812,96845.2121212124,99.11
2031,Alaska,Male,6705.890909090929,98732.60606060644,1633.94
2031,Alaska,"Black, non-Hispanic",6705.890909090929,98732.60606060644,76.25
2031,Alaska,Female,6705.890909090929,98732.60606060644,1557.25
2031,Alaska,"White, non-Hispanic",6705.890909090929,98732.60606060644,3018.62
2031,Alaska,Overall,6705.890909090929,98732.60606060644,3194.53
2031,Alaska,Asian or Pacific Islander,6705.890909090929,98732.60606060644,114.42
2031,Alaska,Hispanic,6705.890909090929,98732.60606060644,96.71
2031,Alaska,Asian or Pacific Islander,6705.890909090929,98732.60606060644,99.11
2032,Alaska,Male,6925.799999999988,100620.0,1711.36
2032,Alaska,"Black, non-Hispanic",6925.799999999988,100620.0,77.25
2032,Alaska,Female,6925.799999999988,100620.0,1587.75
2032,Alaska,"White, non-Hispanic",6925.799999999988,100620.0,3099.0
2032,Alaska,Overall,6925.799999999988,100620.0,3294.45
2032,Alaska,Asian or Pacific Islander,6925.799999999988,100620.0,113.08
2032,Alaska,Hispanic,6925.799999999988,100620.0,95.4
2032,Alaska,Asian or Pacific Islander,6925.799999999988,100620.0,94.68
2033,Alaska,Male,7145.709090909106,102507.39393939404,1827.35
2033,Alaska,"Black, non-Hispanic",7145.709090909106,102507.39393939404,72.5
2033,Alaska,Female,7145.709090909106,102507.39393939404,1637.22
2033,Alaska,"White, non-Hispanic",7145.709090909106,102507.39393939404,3203.6
2033,Alaska,Overall,7145.709090909106,102507.39393939404,3380.75
2033,Alaska,Asian or Pacific Islander,7145.709090909106,102507.39393939404,112.16
2033,Alaska,Hispanic,7145.709090909106,102507.39393939404,94.63
2033,Alaska,Asian or Pacific Islander,7145.709090909106,102507.39393939404,94.13
2034,Alaska,Male,7365.618181818165,104394.78787878808,1961.21
2034,Alaska,"Black, non-Hispanic",7365.618181818165,104394.78787878808,71.28
2034,Alaska,Female,7365.618181818165,104394.78787878808,1673.57
2034,Alaska,"White, non-Hispanic",7365.618181818165,104394.78787878808,3363.43
2034,Alaska,Overall,7365.618181818165,104394.78787878808,3543.18
2034,Alaska,Asian or Pacific Islander,7365.618181818165,104394.78787878808,112.25
2034,Alaska,Hispanic,7365.618181818165,104394.78787878808,99.17
2034,Alaska,Asian or Pacific Islander,7365.618181818165,104394.78787878808,90.74
2035,Alaska,Male,7585.527272727282,106282.18181818211,1966.7
2035,Alaska,"Black, non-Hispanic",7585.527272727282,106282.18181818211,70.32
2035,Alaska,Female,7585.527272727282,106282.18181818211,1675.4
2035,Alaska,"White, non-Hispanic",7585.527272727282,106282.18181818211,3371.22
2035,Alaska,Overall,7585.527272727282,106282.18181818211,3559.6
2035,Alaska,Asian or Pacific Islander,7585.527272727282,106282.18181818211,111.99
2035,Alaska,Hispanic,7585.527272727282,106282.18181818211,98.69
2035,Alaska,Asian or Pacific Islander,7585.527272727282,106282.18181818211,90.37
2036,Alaska,Male,7805.436363636341,108169.57575757617,1964.38
2036,Alaska,"Black, non-Hispanic",7805.436363636341,108169.57575757617,68.4
2036,Alaska,Female,7805.436363636341,108169.57575757617,1688.89
2036,Alaska,"White, non-Hispanic",7805.436363636341,108169.57575757617,3396.41
2036,Alaska,Overall,7805.436363636341,108169.57575757617,3579.65
2036,Alaska,Asian or Pacific Islander,7805.436363636341,108169.57575757617,111.99
2036,Alaska,Hispanic,7805.436363636341,108169.57575757617,98.69
2036,Alaska,Asian or Pacific Islander,7805.436363636341,108169.57575757617,90.37
2037,Alaska,Male,8025.345454545459,110056.96969696973,2012.44
2037,Alaska,"Black, non-Hispanic",8025.345454545459,110056.96969696973,70.98
2037,Alaska,Female,8025.345454545459,110056.96969696973,1738.02
2037,Alaska,"White, non-Hispanic",8025.345454545459,110056.96969696973,3497.83
2037,Alaska,Overall,8025.345454545459,110056.96969696973,3704.8
2037,Alaska,Asian or Pacific Islander,8025.345454545459,110056.96969696973,93.36
2037,Alaska,Hispanic,8025.345454545459,110056.96969696973,103.28
2037,Alaska,Asian or Pacific Islander,8025.345454545459,110056.96969696973,89.82
2038,Alaska,Male,8245.254545454576,111944.36363636376,2015.87
2038,Alaska,"Black, non-Hispanic",8245.254545454576,111944.36363636376,71.85
2038,Alaska,Female,8245.254545454576,111944.36363636376,1759.91
2038,Alaska,"White, non-Hispanic",8245.254545454576,111944.36363636376,3552.35
2038,Alaska,Overall,8245.254545454576,111944.36363636376,3751.02
2038,Alaska,Asian or Pacific Islander,8245.254545454576,111944.36363636376,93.45
2038,Alaska,Hispanic,8245.254545454576,111944.36363636376,103.21
2038,Alaska,Asian or Pacific Islander,8245.254545454576,111944.36363636376,89.9
2039,Alaska,Male,8465.163636363635,113831.7575757578,2009.45
