Year,State,Stratification,Medicaid_Spending,Median_Income
2021,Alabama,Male,11573.333333333314,56340.66666666651
2021,Alabama,"Black, non-Hispanic",11573.333333333314,56340.66666666651
2021,Alabama,Female,11573.333333333314,56340.66666666651
2021,Alabama,"White, non-Hispanic",11573.333333333314,56340.66666666651
2021,Alabama,Overall,11573.333333333314,56340.66666666651
2021,Alabama,American Indian or Alaska Native,11573.333333333314,56340.66666666651
2021,Alabama,Hispanic,11573.333333333314,56340.66666666651
2021,Alabama,Asian or Pacific Islander,11573.333333333314,56340.66666666651
2022,Alabama,Male,11836.357575757604,57977.51515151514
2022,Alabama,"Black, non-Hispanic",11836.357575757604,57977.51515151514
2022,Alabama,Female,11836.357575757604,57977.51515151514
2022,Alabama,"White, non-Hispanic",11836.357575757604,57977.51515151514
2022,Alabama,Overall,11836.357575757604,57977.51515151514
2022,Alabama,American Indian or Alaska Native,11836.357575757604,57977.51515151514
2022,Alabama,Hispanic,11836.357575757604,57977.51515151514
2022,Alabama,Asian or Pacific Islander,11836.357575757604,57977.51515151514
2023,Alabama,Male,12099.381818181777,59614.36363636376
2023,Alabama,"Black, non-Hispanic",12099.381818181777,59614.36363636376
2023,Alabama,Female,12099.381818181777,59614.36363636376
2023,Alabama,"White, non-Hispanic",12099.381818181777,59614.36363636376
2023,Alabama,Overall,12099.381818181777,59614.36363636376
2023,Alabama,American Indian or Alaska Native,12099.381818181777,59614.36363636376
2023,Alabama,Hispanic,12099.381818181777,59614.36363636376
2023,Alabama,Asian or Pacific Islander,12099.381818181777,59614.36363636376
2024,Alabama,Male,12362.406060606067,61251.212121211924
2024,Alabama,"Black, non-Hispanic",12362.406060606067,61251.212121211924
2024,Alabama,Female,12362.406060606067,61251.212121211924
2024,Alabama,"White, non-Hispanic",12362.406060606067,61251.212121211924
2024,Alabama,Overall,12362.406060606067,61251.212121211924
2024,Alabama,American Indian or Alaska Native,12362.406060606067,61251.212121211924
2024,Alabama,Hispanic,12362.406060606067,61251.212121211924
2024,Alabama,Asian or Pacific Islander,12362.406060606067,61251.212121211924
2025,Alabama,Male,12625.43030303024,62888.06060606055
2025,Alabama,"Black, non-Hispanic",12625.43030303024,62888.06060606055
2025,Alabama,Female,12625.43030303024,62888.06060606055
2025,Alabama,"White, non-Hispanic",12625.43030303024,62888.06060606055
2025,Alabama,Overall,12625.43030303024,62888.06060606055
2025,Alabama,American Indian or Alaska Native,12625.43030303024,62888.06060606055
2025,Alabama,Hispanic,12625.43030303024,62888.06060606055
2025,Alabama,Asian or Pacific Islander,12625.43030303024,62888.06060606055
2026,Alabama,Male,12888.45454545453,64524.909090909176
2026,Alabama,"Black, non-Hispanic",12888.45454545453,64524.909090909176
2026,Alabama,Female,12888.45454545453,64524.909090909176
2026,Alabama,"White, non-Hispanic",12888.45454545453,64524.909090909176
2026,Alabama,Overall,12888.45454545453,64524.909090909176
2026,Alabama,American Indian or Alaska Native,12888.45454545453,64524.909090909176
2026,Alabama,Hispanic,12888.45454545453,64524.909090909176
2026,Alabama,Asian or Pacific Islander,12888.45454545453,64524.909090909176
2027,Alabama,Male,13151.47878787882,66161.75757575734
2027,Alabama,"Black, non-Hispanic",13151.47878787882,66161.75757575734
2027,Alabama,Female,13151.47878787882,66161.75757575734
2027,Alabama,"White, non-Hispanic",13151.47878787882,66161.75757575734
2027,Alabama,Overall,13151.47878787882,66161.75757575734
2027,Alabama,American Indian or Alaska Native,13151.47878787882,66161.75757575734
2027,Alabama,Hispanic,13151.47878787882,66161.75757575734
2027,Alabama,Asian or Pacific Islander,13151.47878787882,66161.75757575734
2028,Alabama,Male,13414.503030302993,67798.60606060596
2028,Alabama,"Black, non-Hispanic",13414.503030302993,67798.60606060596
2028,Alabama,Female,13414.503030302993,67798.60606060596
2028,Alabama,"White, non-Hispanic",13414.503030302993,67798.60606060596
2028,Alabama,Overall,13414.503030302993,67798.60606060596
2028,Alabama,American Indian or Alaska Native,13414.503030302993,67798.60606060596
2028,Alabama,Hispanic,13414.503030302993,67798.60606060596
2028,Alabama,Asian or Pacific Islander,13414.503030302993,67798.60606060596
2029,Alabama,Male,13677.527272727282,69435.45454545459
2029,Alabama,"Black, non-Hispanic",13677.527272727282,69435.45454545459
2029,Alabama,Female,13677.527272727282,69435.45454545459
2029,Alabama,"White, non-Hispanic",13677.527272727282,69435.45454545459
2029,Alabama,Overall,13677.527272727282,69435.45454545459
2029,Alabama,American Indian or Alaska Native,13677.527272727282,69435.45454545459
2029,Alabama,Hispanic,13677.527272727282,69435.45454545459
2029,Alabama,Asian or Pacific Islander,13677.527272727282,69435.45454545459
2030,Alabama,Male,13940.551515151456,71072.30303030275
2030,Alabama,"Black, non-Hispanic",13940.551515151456,71072.30303030275
2030,Alabama,Female,13940.551515151456,71072.30303030275
2030,Alabama,"White, non-Hispanic",13940.551515151456,71072.30303030275
2030,Alabama,Overall,13940.551515151456,71072.30303030275
2030,Alabama,American Indian or Alaska Native,13940.551515151456,71072.30303030275
2030,Alabama,Hispanic,13940.551515151456,71072.30303030275
2030,Alabama,Asian or Pacific Islander,13940.551515151456,71072.30303030275
2031,Alabama,Male,14203.575757575745,72709.15151515137
2031,Alabama,"Black, non-Hispanic",14203.575757575745,72709.15151515137
2031,Alabama,Female,14203.575757575745,72709.15151515137
2031,Alabama,"White, non-Hispanic",14203.575757575745,72709.15151515137
2031,Alabama,Overall,14203.575757575745,72709.15151515137
2031,Alabama,American Indian or Alaska Native,14203.575757575745,72709.15151515137
2031,Alabama,Hispanic,14203.575757575745,72709.15151515137
2031,Alabama,Asian or Pacific Islander,14203.575757575745,72709.15151515137
2032,Alabama,Male,14466.599999999919,74346.0
2032,Alabama,"Black, non-Hispanic",14466.599999999919,74346.0
2032,Alabama,Female,14466.599999999919,74346.0
2032,Alabama,"White, non-Hispanic",14466.599999999919,74346.0
2032,Alabama,Overall,14466.599999999919,74346.0
2032,Alabama,American Indian or Alaska Native,14466.599999999919,74346.0
2032,Alabama,Hispanic,14466.599999999919,74346.0
2032,Alabama,Asian or Pacific Islander,14466.599999999919,74346.0
2033,Alabama,Male,14729.624242424208,75982.84848484863
2033,Alabama,"Black, non-Hispanic",14729.624242424208,75982.84848484863
2033,Alabama,Female,14729.624242424208,75982.84848484863
2033,Alabama,"White, non-Hispanic",14729.624242424208,75982.84848484863
2033,Alabama,Overall,14729.624242424208,75982.84848484863
2033,Alabama,American Indian or Alaska Native,14729.624242424208,75982.84848484863
2033,Alabama,Hispanic,14729.624242424208,75982.84848484863
2033,Alabama,Asian or Pacific Islander,14729.624242424208,75982.84848484863
2034,Alabama,Male,14992.648484848498,77619.69696969679
2034,Alabama,"Black, non-Hispanic",14992.648484848498,77619.69696969679
2034,Alabama,Female,14992.648484848498,77619.69696969679
2034,Alabama,"White, non-Hispanic",14992.648484848498,77619.69696969679
2034,Alabama,Overall,14992.648484848498,77619.69696969679
2034,Alabama,American Indian or Alaska Native,14992.648484848498,77619.69696969679
2034,Alabama,Hispanic,14992.648484848498,77619.69696969679
2034,Alabama,Asian or Pacific Islander,14992.648484848498,77619.69696969679
2035,Alabama,Male,15255.672727272671,79256.54545454541
2035,Alabama,"Black, non-Hispanic",15255.672727272671,79256.54545454541
2035,Alabama,Female,15255.672727272671,79256.54545454541
2035,Alabama,"White, non-Hispanic",15255.672727272671,79256.54545454541
2035,Alabama,Overall,15255.672727272671,79256.54545454541
2035,Alabama,American Indian or Alaska Native,15255.672727272671,79256.54545454541
2035,Alabama,Hispanic,15255.672727272671,79256.54545454541
2035,Alabama,Asian or Pacific Islander,15255.672727272671,79256.54545454541
2036,Alabama,Male,15518.69696969696,80893.39393939404
2036,Alabama,"Black, non-Hispanic",15518.69696969696,80893.39393939404
2036,Alabama,Female,15518.69696969696,80893.39393939404
2036,Alabama,"White, non-Hispanic",15518.69696969696,80893.39393939404
2036,Alabama,Overall,15518.69696969696,80893.39393939404
2036,Alabama,American Indian or Alaska Native,15518.69696969696,80893.39393939404
2036,Alabama,Hispanic,15518.69696969696,80893.39393939404
2036,Alabama,Asian or Pacific Islander,15518.69696969696,80893.39393939404
2037,Alabama,Male,15781.721212121134,82530.2424242422
2037,Alabama,"Black, non-Hispanic",15781.721212121134,82530.2424242422
2037,Alabama,Female,15781.721212121134,82530.2424242422
2037,Alabama,"White, non-Hispanic",15781.721212121134,82530.2424242422
2037,Alabama,Overall,15781.721212121134,82530.2424242422
2037,Alabama,American Indian or Alaska Native,15781.721212121134,82530.2424242422
2037,Alabama,Hispanic,15781.721212121134,82530.2424242422
2037,Alabama,Asian or Pacific Islander,15781.721212121134,82530.2424242422
2038,Alabama,Male,16044.745454545424,84167.09090909082
2038,Alabama,"Black, non-Hispanic",16044.745454545424,84167.09090909082
2038,Alabama,Female,16044.745454545424,84167.09090909082
2038,Alabama,"White, non-Hispanic",16044.745454545424,84167.09090909082
2038,Alabama,Overall,16044.745454545424,84167.09090909082
2038,Alabama,American Indian or Alaska Native,16044.745454545424,84167.09090909082
2038,Alabama,Hispanic,16044.745454545424,84167.09090909082
2038,Alabama,Asian or Pacific Islander,16044.745454545424,84167.09090909082
2039,Alabama,Male,16307.769696969714,85803.93939393945
2039,Alabama,"Black, non-Hispanic",16307.769696969714,85803.93939393945
2039,Alabama,Female,16307.769696969714,85803.93939393945
2039,Alabama,"White, non-Hispanic",16307.769696969714,85803.93939393945
2039,Alabama,Overall,16307.769696969714,85803.93939393945
2039,Alabama,American Indian or Alaska Native,16307.769696969714,85803.93939393945
2039,Alabama,Hispanic,16307.769696969714,85803.93939393945
2039,Alabama,Asian or Pacific Islander,16307.769696969714,85803.93939393945
2040,Alabama,Male,16570.793939393887,87440.78787878761
2040,Alabama,"Black, non-Hispanic",16570.793939393887,87440.78787878761
2040,Alabama,Female,16570.793939393887,87440.78787878761
2040,Alabama,"White, non-Hispanic",16570.793939393887,87440.78787878761
2040,Alabama,Overall,16570.793939393887,87440.78787878761
2040,Alabama,American Indian or Alaska Native,16570.793939393887,87440.78787878761
2040,Alabama,Hispanic,16570.793939393887,87440.78787878761
2040,Alabama,Asian or Pacific Islander,16570.793939393887,87440.78787878761
2041,Alabama,Male,16833.818181818177,89077.63636363624
2041,Alabama,"Black, non-Hispanic",16833.818181818177,89077.63636363624
2041,Alabama,Female,16833.818181818177,89077.63636363624
2041,Alabama,"White, non-Hispanic",16833.818181818177,89077.63636363624
2041,Alabama,Overall,16833.818181818177,89077.63636363624
2041,Alabama,American Indian or Alaska Native,16833.818181818177,89077.63636363624
2041,Alabama,Hispanic,16833.818181818177,89077.63636363624
2041,Alabama,Asian or Pacific Islander,16833.818181818177,89077.63636363624
2042,Alabama,Male,17096.84242424235,90714.48484848486
2042,Alabama,"Black, non-Hispanic",17096.84242424235,90714.48484848486
2042,Alabama,Female,17096.84242424235,90714.48484848486
2042,Alabama,"White, non-Hispanic",17096.84242424235,90714.48484848486
2042,Alabama,Overall,17096.84242424235,90714.48484848486
2042,Alabama,American Indian or Alaska Native,17096.84242424235,90714.48484848486
2042,Alabama,Hispanic,17096.84242424235,90714.48484848486
2042,Alabama,Asian or Pacific Islander,17096.84242424235,90714.48484848486
2043,Alabama,Male,17359.86666666664,92351.33333333349
2043,Alabama,"Black, non-Hispanic",17359.86666666664,92351.33333333349
2043,Alabama,Female,17359.86666666664,92351.33333333349
2043,Alabama,"White, non-Hispanic",17359.86666666664,92351.33333333349
2043,Alabama,Overall,17359.86666666664,92351.33333333349
2043,Alabama,American Indian or Alaska Native,17359.86666666664,92351.33333333349
2043,Alabama,Hispanic,17359.86666666664,92351.33333333349
2043,Alabama,Asian or Pacific Islander,17359.86666666664,92351.33333333349
2044,Alabama,Male,17622.89090909093,93988.18181818165
2044,Alabama,"Black, non-Hispanic",17622.89090909093,93988.18181818165
2044,Alabama,Female,17622.89090909093,93988.18181818165
2044,Alabama,"White, non-Hispanic",17622.89090909093,93988.18181818165
2044,Alabama,Overall,17622.89090909093,93988.18181818165
2044,Alabama,American Indian or Alaska Native,17622.89090909093,93988.18181818165
2044,Alabama,Hispanic,17622.89090909093,93988.18181818165
2044,Alabama,Asian or Pacific Islander,17622.89090909093,93988.18181818165
2045,Alabama,Male,17885.915151515102,95625.03030303027
2045,Alabama,"Black, non-Hispanic",17885.915151515102,95625.03030303027
2045,Alabama,Female,17885.915151515102,95625.03030303027
2045,Alabama,"White, non-Hispanic",17885.915151515102,95625.03030303027
2045,Alabama,Overall,17885.915151515102,95625.03030303027
2045,Alabama,American Indian or Alaska Native,17885.915151515102,95625.03030303027
2045,Alabama,Hispanic,17885.915151515102,95625.03030303027
2045,Alabama,Asian or Pacific Islander,17885.915151515102,95625.03030303027
2046,Alabama,Male,18148.939393939392,97261.8787878789
2046,Alabama,"Black, non-Hispanic",18148.939393939392,97261.8787878789
2046,Alabama,Female,18148.939393939392,97261.8787878789
2046,Alabama,"White, non-Hispanic",18148.939393939392,97261.8787878789
2046,Alabama,Overall,18148.939393939392,97261.8787878789
2046,Alabama,American Indian or Alaska Native,18148.939393939392,97261.8787878789
2046,Alabama,Hispanic,18148.939393939392,97261.8787878789
2046,Alabama,Asian or Pacific Islander,18148.939393939392,97261.8787878789
2047,Alabama,Male,18411.963636363565,98898.72727272706
2047,Alabama,"Black, non-Hispanic",18411.963636363565,98898.72727272706
2047,Alabama,Female,18411.963636363565,98898.72727272706
2047,Alabama,"White, non-Hispanic",18411.963636363565,98898.72727272706
2047,Alabama,Overall,18411.963636363565,98898.72727272706
2047,Alabama,American Indian or Alaska Native,18411.963636363565,98898.72727272706
2047,Alabama,Hispanic,18411.963636363565,98898.72727272706
2047,Alabama,Asian or Pacific Islander,18411.963636363565,98898.72727272706
2048,Alabama,Male,18674.987878787855,100535.57575757569
2048,Alabama,"Black, non-Hispanic",18674.987878787855,100535.57575757569
2048,Alabama,Female,18674.987878787855,100535.57575757569
2048,Alabama,"White, non-Hispanic",18674.987878787855,100535.57575757569
2048,Alabama,Overall,18674.987878787855,100535.57575757569
2048,Alabama,American Indian or Alaska Native,18674.987878787855,100535.57575757569
2048,Alabama,Hispanic,18674.987878787855,100535.57575757569
2048,Alabama,Asian or Pacific Islander,18674.987878787855,100535.57575757569
2049,Alabama,Male,18938.012121212145,102172.42424242431
2049,Alabama,"Black, non-Hispanic",18938.012121212145,102172.42424242431
2049,Alabama,Female,18938.012121212145,102172.42424242431
2049,Alabama,"White, non-Hispanic",18938.012121212145,102172.42424242431
2049,Alabama,Overall,18938.012121212145,102172.42424242431
2049,Alabama,American Indian or Alaska Native,18938.012121212145,102172.42424242431
2049,Alabama,Hispanic,18938.012121212145,102172.42424242431
2049,Alabama,Asian or Pacific Islander,18938.012121212145,102172.42424242431
2050,Alabama,Male,19201.036363636318,103809.27272727247
2050,Alabama,"Black, non-Hispanic",19201.036363636318,103809.27272727247
2050,Alabama,Female,19201.036363636318,103809.27272727247
2050,Alabama,"White, non-Hispanic",19201.036363636318,103809.27272727247
2050,Alabama,Overall,19201.036363636318,103809.27272727247
2050,Alabama,American Indian or Alaska Native,19201.036363636318,103809.27272727247
2050,Alabama,Hispanic,19201.036363636318,103809.27272727247
2050,Alabama,Asian or Pacific Islander,19201.036363636318,103809.27272727247
2021,Alaska,Male,4506.799999999988,79858.66666666698
2021,Alaska,"Black, non-Hispanic",4506.799999999988,79858.66666666698
2021,Alaska,Female,4506.799999999988,79858.66666666698
2021,Alaska,"White, non-Hispanic",4506.799999999988,79858.66666666698
2021,Alaska,Overall,4506.799999999988,79858.66666666698
2021,Alaska,American Indian or Alaska Native,4506.799999999988,79858.66666666698
2021,Alaska,Hispanic,4506.799999999988,79858.66666666698
2021,Alaska,Asian or Pacific Islander,4506.799999999988,79858.66666666698
2022,Alaska,Male,4726.709090909106,81746.06060606102
2022,Alaska,"Black, non-Hispanic",4726.709090909106,81746.06060606102
2022,Alaska,Female,4726.709090909106,81746.06060606102
2022,Alaska,"White, non-Hispanic",4726.709090909106,81746.06060606102
2022,Alaska,Overall,4726.709090909106,81746.06060606102
2022,Alaska,American Indian or Alaska Native,4726.709090909106,81746.06060606102
2022,Alaska,Hispanic,4726.709090909106,81746.06060606102
2022,Alaska,Asian or Pacific Islander,4726.709090909106,81746.06060606102
2023,Alaska,Male,4946.618181818165,83633.45454545459
2023,Alaska,"Black, non-Hispanic",4946.618181818165,83633.45454545459
2023,Alaska,Female,4946.618181818165,83633.45454545459
2023,Alaska,"White, non-Hispanic",4946.618181818165,83633.45454545459
2023,Alaska,Overall,4946.618181818165,83633.45454545459
2023,Alaska,American Indian or Alaska Native,4946.618181818165,83633.45454545459
2023,Alaska,Hispanic,4946.618181818165,83633.45454545459
2023,Alaska,Asian or Pacific Islander,4946.618181818165,83633.45454545459
2024,Alaska,Male,5166.527272727282,85520.84848484863
2024,Alaska,"Black, non-Hispanic",5166.527272727282,85520.84848484863
2024,Alaska,Female,5166.527272727282,85520.84848484863
2024,Alaska,"White, non-Hispanic",5166.527272727282,85520.84848484863
2024,Alaska,Overall,5166.527272727282,85520.84848484863
2024,Alaska,American Indian or Alaska Native,5166.527272727282,85520.84848484863
2024,Alaska,Hispanic,5166.527272727282,85520.84848484863
2024,Alaska,Asian or Pacific Islander,5166.527272727282,85520.84848484863
2025,Alaska,Male,5386.436363636341,87408.24242424266
2025,Alaska,"Black, non-Hispanic",5386.436363636341,87408.24242424266
2025,Alaska,Female,5386.436363636341,87408.24242424266
2025,Alaska,"White, non-Hispanic",5386.436363636341,87408.24242424266
2025,Alaska,Overall,5386.436363636341,87408.24242424266
2025,Alaska,American Indian or Alaska Native,5386.436363636341,87408.24242424266
2025,Alaska,Hispanic,5386.436363636341,87408.24242424266
2025,Alaska,Asian or Pacific Islander,5386.436363636341,87408.24242424266
2026,Alaska,Male,5606.345454545459,89295.6363636367
2026,Alaska,"Black, non-Hispanic",5606.345454545459,89295.6363636367
2026,Alaska,Female,5606.345454545459,89295.6363636367
2026,Alaska,"White, non-Hispanic",5606.345454545459,89295.6363636367
2026,Alaska,Overall,5606.345454545459,89295.6363636367
2026,Alaska,American Indian or Alaska Native,5606.345454545459,89295.6363636367
2026,Alaska,Hispanic,5606.345454545459,89295.6363636367
2026,Alaska,Asian or Pacific Islander,5606.345454545459,89295.6363636367
2027,Alaska,Male,5826.254545454576,91183.03030303027
2027,Alaska,"Black, non-Hispanic",5826.254545454576,91183.03030303027
2027,Alaska,Female,5826.254545454576,91183.03030303027
2027,Alaska,"White, non-Hispanic",5826.254545454576,91183.03030303027
2027,Alaska,Overall,5826.254545454576,91183.03030303027
2027,Alaska,American Indian or Alaska Native,5826.254545454576,91183.03030303027
2027,Alaska,Hispanic,5826.254545454576,91183.03030303027
2027,Alaska,Asian or Pacific Islander,5826.254545454576,91183.03030303027
2028,Alaska,Male,6046.163636363635,93070.42424242431
2028,Alaska,"Black, non-Hispanic",6046.163636363635,93070.42424242431
2028,Alaska,Female,6046.163636363635,93070.42424242431
2028,Alaska,"White, non-Hispanic",6046.163636363635,93070.42424242431
2028,Alaska,Overall,6046.163636363635,93070.42424242431
2028,Alaska,American Indian or Alaska Native,6046.163636363635,93070.42424242431
2028,Alaska,Hispanic,6046.163636363635,93070.42424242431
2028,Alaska,Asian or Pacific Islander,6046.163636363635,93070.42424242431
2029,Alaska,Male,6266.072727272753,94957.81818181835
2029,Alaska,"Black, non-Hispanic",6266.072727272753,94957.81818181835
2029,Alaska,Female,6266.072727272753,94957.81818181835
2029,Alaska,"White, non-Hispanic",6266.072727272753,94957.81818181835
2029,Alaska,Overall,6266.072727272753,94957.81818181835
2029,Alaska,American Indian or Alaska Native,6266.072727272753,94957.81818181835
2029,Alaska,Hispanic,6266.072727272753,94957.81818181835
2029,Alaska,Asian or Pacific Islander,6266.072727272753,94957.81818181835
2030,Alaska,Male,6485.981818181812,96845.21212121239
2030,Alaska,"Black, non-Hispanic",6485.981818181812,96845.21212121239
2030,Alaska,Female,6485.981818181812,96845.21212121239
2030,Alaska,"White, non-Hispanic",6485.981818181812,96845.21212121239
2030,Alaska,Overall,6485.981818181812,96845.21212121239
2030,Alaska,American Indian or Alaska Native,6485.981818181812,96845.21212121239
2030,Alaska,Hispanic,6485.981818181812,96845.21212121239
2030,Alaska,Asian or Pacific Islander,6485.981818181812,96845.21212121239
2031,Alaska,Male,6705.890909090929,98732.60606060643
2031,Alaska,"Black, non-Hispanic",6705.890909090929,98732.60606060643
2031,Alaska,Female,6705.890909090929,98732.60606060643
2031,Alaska,"White, non-Hispanic",6705.890909090929,98732.60606060643
2031,Alaska,Overall,6705.890909090929,98732.60606060643
2031,Alaska,American Indian or Alaska Native,6705.890909090929,98732.60606060643
2031,Alaska,Hispanic,6705.890909090929,98732.60606060643
2031,Alaska,Asian or Pacific Islander,6705.890909090929,98732.60606060643
2032,Alaska,Male,6925.799999999988,100620.0
2032,Alaska,"Black, non-Hispanic",6925.799999999988,100620.0
2032,Alaska,Female,6925.799999999988,100620.0
2032,Alaska,"White, non-Hispanic",6925.799999999988,100620.0
2032,Alaska,Overall,6925.799999999988,100620.0
2032,Alaska,American Indian or Alaska Native,6925.799999999988,100620.0
2032,Alaska,Hispanic,6925.799999999988,100620.0
2032,Alaska,Asian or Pacific Islander,6925.799999999988,100620.0
2033,Alaska,Male,7145.709090909106,102507.39393939404
2033,Alaska,"Black, non-Hispanic",7145.709090909106,102507.39393939404
2033,Alaska,Female,7145.709090909106,102507.39393939404
2033,Alaska,"White, non-Hispanic",7145.709090909106,102507.39393939404
2033,Alaska,Overall,7145.709090909106,102507.39393939404
2033,Alaska,American Indian or Alaska Native,7145.709090909106,102507.39393939404
2033,Alaska,Hispanic,7145.709090909106,102507.39393939404
2033,Alaska,Asian or Pacific Islander,7145.709090909106,102507.39393939404
2034,Alaska,Male,7365.618181818165,104394.78787878808
2034,Alaska,"Black, non-Hispanic",7365.618181818165,104394.78787878808
2034,Alaska,Female,7365.618181818165,104394.78787878808
2034,Alaska,"White, non-Hispanic",7365.618181818165,104394.78787878808
2034,Alaska,Overall,7365.618181818165,104394.78787878808
2034,Alaska,American Indian or Alaska Native,7365.618181818165,104394.78787878808
2034,Alaska,Hispanic,7365.618181818165,104394.78787878808
2034,Alaska,Asian or Pacific Islander,7365.618181818165,104394.78787878808
2035,Alaska,Male,7585.527272727282,106282.18181818211
2035,Alaska,"Black, non-Hispanic",7585.527272727282,106282.18181818211
2035,Alaska,Female,7585.527272727282,106282.18181818211
2035,Alaska,"White, non-Hispanic",7585.527272727282,106282.18181818211
2035,Alaska,Overall,7585.527272727282,106282.18181818211
2035,Alaska,American Indian or Alaska Native,7585.527272727282,106282.18181818211
2035,Alaska,Hispanic,7585.527272727282,106282.18181818211
2035,Alaska,Asian or Pacific Islander,7585.527272727282,106282.18181818211
2036,Alaska,Male,7805.436363636341,108169.57575757615
2036,Alaska,"Black, non-Hispanic",7805.436363636341,108169.57575757615
2036,Alaska,Female,7805.436363636341,108169.57575757615
2036,Alaska,"White, non-Hispanic",7805.436363636341,108169.57575757615
2036,Alaska,Overall,7805.436363636341,108169.57575757615
2036,Alaska,American Indian or Alaska Native,7805.436363636341,108169.57575757615
2036,Alaska,Hispanic,7805.436363636341,108169.57575757615
2036,Alaska,Asian or Pacific Islander,7805.436363636341,108169.57575757615
2037,Alaska,Male,8025.345454545459,110056.96969696973
2037,Alaska,"Black, non-Hispanic",8025.345454545459,110056.96969696973
2037,Alaska,Female,8025.345454545459,110056.96969696973
2037,Alaska,"White, non-Hispanic",8025.345454545459,110056.96969696973
2037,Alaska,Overall,8025.345454545459,110056.96969696973
2037,Alaska,American Indian or Alaska Native,8025.345454545459,110056.96969696973
2037,Alaska,Hispanic,8025.345454545459,110056.96969696973
2037,Alaska,Asian or Pacific Islander,8025.345454545459,110056.96969696973
2038,Alaska,Male,8245.254545454576,111944.36363636376
2038,Alaska,"Black, non-Hispanic",8245.254545454576,111944.36363636376
2038,Alaska,Female,8245.254545454576,111944.36363636376
2038,Alaska,"White, non-Hispanic",8245.254545454576,111944.36363636376
2038,Alaska,Overall,8245.254545454576,111944.36363636376
2038,Alaska,American Indian or Alaska Native,8245.254545454576,111944.36363636376
2038,Alaska,Hispanic,8245.254545454576,111944.36363636376
2038,Alaska,Asian or Pacific Islander,8245.254545454576,111944.36363636376
2039,Alaska,Male,8465.163636363635,113831.7575757578
2039,Alaska,"Black, non-Hispanic",8465.163636363635,113831.7575757578
2039,Alaska,Female,8465.163636363635,113831.7575757578
2039,Alaska,"White, non-Hispanic",8465.163636363635,113831.7575757578
2039,Alaska,Overall,8465.163636363635,113831.7575757578
2039,Alaska,American Indian or Alaska Native,8465.163636363635,113831.7575757578
2039,Alaska,Hispanic,8465.163636363635,113831.7575757578
2039,Alaska,Asian or Pacific Islander,8465.163636363635,113831.7575757578
2040,Alaska,Male,8685.072727272753,115719.15151515184
2040,Alaska,"Black, non-Hispanic",8685.072727272753,115719.15151515184
2040,Alaska,Female,8685.072727272753,115719.15151515184
2040,Alaska,"White, non-Hispanic",8685.072727272753,115719.15151515184
2040,Alaska,Overall,8685.072727272753,115719.15151515184
2040,Alaska,American Indian or Alaska Native,8685.072727272753,115719.15151515184
2040,Alaska,Hispanic,8685.072727272753,115719.15151515184
2040,Alaska,Asian or Pacific Islander,8685.072727272753,115719.15151515184
2041,Alaska,Male,8904.981818181812,117606.54545454541
2041,Alaska,"Black, non-Hispanic",8904.981818181812,117606.54545454541
2041,Alaska,Female,8904.981818181812,117606.54545454541
2041,Alaska,"White, non-Hispanic",8904.981818181812,117606.54545454541
2041,Alaska,Overall,8904.981818181812,117606.54545454541
2041,Alaska,American Indian or Alaska Native,8904.981818181812,117606.54545454541
2041,Alaska,Hispanic,8904.981818181812,117606.54545454541
2041,Alaska,Asian or Pacific Islander,8904.981818181812,117606.54545454541
2042,Alaska,Male,9124.89090909093,119493.93939393945
2042,Alaska,"Black, non-Hispanic",9124.89090909093,119493.93939393945
2042,Alaska,Female,9124.89090909093,119493.93939393945
2042,Alaska,"White, non-Hispanic",9124.89090909093,119493.93939393945
2042,Alaska,Overall,9124.89090909093,119493.93939393945
2042,Alaska,American Indian or Alaska Native,9124.89090909093,119493.93939393945
2042,Alaska,Hispanic,9124.89090909093,119493.93939393945
2042,Alaska,Asian or Pacific Islander,9124.89090909093,119493.93939393945
2043,Alaska,Male,9344.799999999988,121381.33333333349
2043,Alaska,"Black, non-Hispanic",9344.799999999988,121381.33333333349
2043,Alaska,Female,9344.799999999988,121381.33333333349
2043,Alaska,"White, non-Hispanic",9344.799999999988,121381.33333333349
2043,Alaska,Overall,9344.799999999988,121381.33333333349
2043,Alaska,American Indian or Alaska Native,9344.799999999988,121381.33333333349
2043,Alaska,Hispanic,9344.799999999988,121381.33333333349
2043,Alaska,Asian or Pacific Islander,9344.799999999988,121381.33333333349
2044,Alaska,Male,9564.709090909106,123268.72727272753
2044,Alaska,"Black, non-Hispanic",9564.709090909106,123268.72727272753
2044,Alaska,Female,9564.709090909106,123268.72727272753
2044,Alaska,"White, non-Hispanic",9564.709090909106,123268.72727272753
2044,Alaska,Overall,9564.709090909106,123268.72727272753
2044,Alaska,American Indian or Alaska Native,9564.709090909106,123268.72727272753
2044,Alaska,Hispanic,9564.709090909106,123268.72727272753
2044,Alaska,Asian or Pacific Islander,9564.709090909106,123268.72727272753
2045,Alaska,Male,9784.618181818165,125156.12121212156
2045,Alaska,"Black, non-Hispanic",9784.618181818165,125156.12121212156
2045,Alaska,Female,9784.618181818165,125156.12121212156
2045,Alaska,"White, non-Hispanic",9784.618181818165,125156.12121212156
2045,Alaska,Overall,9784.618181818165,125156.12121212156
2045,Alaska,American Indian or Alaska Native,9784.618181818165,125156.12121212156
2045,Alaska,Hispanic,9784.618181818165,125156.12121212156
