Year,State,Stratification,Medicaid_Spending,Median_Income
2021,Alabama,Male,11556.234647112782,56269.95417048596
2021,Alabama,"Black, non-Hispanic",11556.234647112782,56269.95417048596
2021,Alabama,Female,11556.234647112782,56269.95417048596
2021,Alabama,"White, non-Hispanic",11556.234647112782,56269.95417048596
2021,Alabama,Overall,11556.234647112782,56269.95417048596
2021,Alabama,American Indian or Alaska Native,11556.234647112782,56269.95417048596
2021,Alabama,Hispanic,11556.234647112782,56269.95417048596
2021,Alabama,Asian or Pacific Islander,11556.234647112782,56269.95417048596
2022,Alabama,Male,11820.231897341902,57817.25939505035
2022,Alabama,"Black, non-Hispanic",11820.231897341902,57817.25939505035
2022,Alabama,Female,11820.231897341902,57817.25939505035
2022,Alabama,"White, non-Hispanic",11820.231897341902,57817.25939505035
2022,Alabama,Overall,11820.231897341902,57817.25939505035
2022,Alabama,American Indian or Alaska Native,11820.231897341902,57817.25939505035
2022,Alabama,Hispanic,11820.231897341902,57817.25939505035
2022,Alabama,Asian or Pacific Islander,11820.231897341902,57817.25939505035
2023,Alabama,Male,12084.229147571024,59364.56461961521
2023,Alabama,"Black, non-Hispanic",12084.229147571024,59364.56461961521
2023,Alabama,Female,12084.229147571024,59364.56461961521
2023,Alabama,"White, non-Hispanic",12084.229147571024,59364.56461961521
2023,Alabama,Overall,12084.229147571024,59364.56461961521
2023,Alabama,American Indian or Alaska Native,12084.229147571024,59364.56461961521
2023,Alabama,Hispanic,12084.229147571024,59364.56461961521
2023,Alabama,Asian or Pacific Islander,12084.229147571024,59364.56461961521
2024,Alabama,Male,12348.226397800145,60911.8698441796
2024,Alabama,"Black, non-Hispanic",12348.226397800145,60911.8698441796
2024,Alabama,Female,12348.226397800145,60911.8698441796
2024,Alabama,"White, non-Hispanic",12348.226397800145,60911.8698441796
2024,Alabama,Overall,12348.226397800145,60911.8698441796
2024,Alabama,American Indian or Alaska Native,12348.226397800145,60911.8698441796
2024,Alabama,Hispanic,12348.226397800145,60911.8698441796
2024,Alabama,Asian or Pacific Islander,12348.226397800145,60911.8698441796
2025,Alabama,Male,12612.22364802938,62459.17506874446
2025,Alabama,"Black, non-Hispanic",12612.22364802938,62459.17506874446
2025,Alabama,Female,12612.22364802938,62459.17506874446
2025,Alabama,"White, non-Hispanic",12612.22364802938,62459.17506874446
2025,Alabama,Overall,12612.22364802938,62459.17506874446
2025,Alabama,American Indian or Alaska Native,12612.22364802938,62459.17506874446
2025,Alabama,Hispanic,12612.22364802938,62459.17506874446
2025,Alabama,Asian or Pacific Islander,12612.22364802938,62459.17506874446
2026,Alabama,Male,12876.2208982585,64006.48029330885
2026,Alabama,"Black, non-Hispanic",12876.2208982585,64006.48029330885
2026,Alabama,Female,12876.2208982585,64006.48029330885
2026,Alabama,"White, non-Hispanic",12876.2208982585,64006.48029330885
2026,Alabama,Overall,12876.2208982585,64006.48029330885
2026,Alabama,American Indian or Alaska Native,12876.2208982585,64006.48029330885
2026,Alabama,Hispanic,12876.2208982585,64006.48029330885
2026,Alabama,Asian or Pacific Islander,12876.2208982585,64006.48029330885
2027,Alabama,Male,13140.21814848762,65553.78551787371
2027,Alabama,"Black, non-Hispanic",13140.21814848762,65553.78551787371
2027,Alabama,Female,13140.21814848762,65553.78551787371
2027,Alabama,"White, non-Hispanic",13140.21814848762,65553.78551787371
2027,Alabama,Overall,13140.21814848762,65553.78551787371
2027,Alabama,American Indian or Alaska Native,13140.21814848762,65553.78551787371
2027,Alabama,Hispanic,13140.21814848762,65553.78551787371
2027,Alabama,Asian or Pacific Islander,13140.21814848762,65553.78551787371
2028,Alabama,Male,13404.21539871674,67101.0907424381
2028,Alabama,"Black, non-Hispanic",13404.21539871674,67101.0907424381
2028,Alabama,Female,13404.21539871674,67101.0907424381
2028,Alabama,"White, non-Hispanic",13404.21539871674,67101.0907424381
2028,Alabama,Overall,13404.21539871674,67101.0907424381
2028,Alabama,American Indian or Alaska Native,13404.21539871674,67101.0907424381
2028,Alabama,Hispanic,13404.21539871674,67101.0907424381
2028,Alabama,Asian or Pacific Islander,13404.21539871674,67101.0907424381
2029,Alabama,Male,13668.212648945975,68648.39596700296
2029,Alabama,"Black, non-Hispanic",13668.212648945975,68648.39596700296
2029,Alabama,Female,13668.212648945975,68648.39596700296
2029,Alabama,"White, non-Hispanic",13668.212648945975,68648.39596700296
2029,Alabama,Overall,13668.212648945975,68648.39596700296
2029,Alabama,American Indian or Alaska Native,13668.212648945975,68648.39596700296
2029,Alabama,Hispanic,13668.212648945975,68648.39596700296
2029,Alabama,Asian or Pacific Islander,13668.212648945975,68648.39596700296
2030,Alabama,Male,13932.209899175095,70195.70119156735
2030,Alabama,"Black, non-Hispanic",13932.209899175095,70195.70119156735
2030,Alabama,Female,13932.209899175095,70195.70119156735
2030,Alabama,"White, non-Hispanic",13932.209899175095,70195.70119156735
2030,Alabama,Overall,13932.209899175095,70195.70119156735
2030,Alabama,American Indian or Alaska Native,13932.209899175095,70195.70119156735
2030,Alabama,Hispanic,13932.209899175095,70195.70119156735
2030,Alabama,Asian or Pacific Islander,13932.209899175095,70195.70119156735
2031,Alabama,Male,14196.207149404216,71743.00641613221
2031,Alabama,"Black, non-Hispanic",14196.207149404216,71743.00641613221
2031,Alabama,Female,14196.207149404216,71743.00641613221
2031,Alabama,"White, non-Hispanic",14196.207149404216,71743.00641613221
2031,Alabama,Overall,14196.207149404216,71743.00641613221
2031,Alabama,American Indian or Alaska Native,14196.207149404216,71743.00641613221
2031,Alabama,Hispanic,14196.207149404216,71743.00641613221
2031,Alabama,Asian or Pacific Islander,14196.207149404216,71743.00641613221
2032,Alabama,Male,14460.204399633338,73290.3116406966
2032,Alabama,"Black, non-Hispanic",14460.204399633338,73290.3116406966
2032,Alabama,Female,14460.204399633338,73290.3116406966
2032,Alabama,"White, non-Hispanic",14460.204399633338,73290.3116406966
2032,Alabama,Overall,14460.204399633338,73290.3116406966
2032,Alabama,American Indian or Alaska Native,14460.204399633338,73290.3116406966
2032,Alabama,Hispanic,14460.204399633338,73290.3116406966
2032,Alabama,Asian or Pacific Islander,14460.204399633338,73290.3116406966
2033,Alabama,Male,14724.201649862458,74837.61686526146
2033,Alabama,"Black, non-Hispanic",14724.201649862458,74837.61686526146
2033,Alabama,Female,14724.201649862458,74837.61686526146
2033,Alabama,"White, non-Hispanic",14724.201649862458,74837.61686526146
2033,Alabama,Overall,14724.201649862458,74837.61686526146
2033,Alabama,American Indian or Alaska Native,14724.201649862458,74837.61686526146
2033,Alabama,Hispanic,14724.201649862458,74837.61686526146
2033,Alabama,Asian or Pacific Islander,14724.201649862458,74837.61686526146
2034,Alabama,Male,14988.198900091696,76384.92208982585
2034,Alabama,"Black, non-Hispanic",14988.198900091696,76384.92208982585
2034,Alabama,Female,14988.198900091696,76384.92208982585
2034,Alabama,"White, non-Hispanic",14988.198900091696,76384.92208982585
2034,Alabama,Overall,14988.198900091696,76384.92208982585
2034,Alabama,American Indian or Alaska Native,14988.198900091696,76384.92208982585
2034,Alabama,Hispanic,14988.198900091696,76384.92208982585
2034,Alabama,Asian or Pacific Islander,14988.198900091696,76384.92208982585
2035,Alabama,Male,15252.196150320817,77932.22731439071
2035,Alabama,"Black, non-Hispanic",15252.196150320817,77932.22731439071
2035,Alabama,Female,15252.196150320817,77932.22731439071
2035,Alabama,"White, non-Hispanic",15252.196150320817,77932.22731439071
2035,Alabama,Overall,15252.196150320817,77932.22731439071
2035,Alabama,American Indian or Alaska Native,15252.196150320817,77932.22731439071
2035,Alabama,Hispanic,15252.196150320817,77932.22731439071
2035,Alabama,Asian or Pacific Islander,15252.196150320817,77932.22731439071
2036,Alabama,Male,15516.193400549935,79479.5325389551
2036,Alabama,"Black, non-Hispanic",15516.193400549935,79479.5325389551
2036,Alabama,Female,15516.193400549935,79479.5325389551
2036,Alabama,"White, non-Hispanic",15516.193400549935,79479.5325389551
2036,Alabama,Overall,15516.193400549935,79479.5325389551
2036,Alabama,American Indian or Alaska Native,15516.193400549935,79479.5325389551
2036,Alabama,Hispanic,15516.193400549935,79479.5325389551
2036,Alabama,Asian or Pacific Islander,15516.193400549935,79479.5325389551
2037,Alabama,Male,15780.190650779055,81026.83776351996
2037,Alabama,"Black, non-Hispanic",15780.190650779055,81026.83776351996
2037,Alabama,Female,15780.190650779055,81026.83776351996
2037,Alabama,"White, non-Hispanic",15780.190650779055,81026.83776351996
2037,Alabama,Overall,15780.190650779055,81026.83776351996
2037,Alabama,American Indian or Alaska Native,15780.190650779055,81026.83776351996
2037,Alabama,Hispanic,15780.190650779055,81026.83776351996
2037,Alabama,Asian or Pacific Islander,15780.190650779055,81026.83776351996
2038,Alabama,Male,16044.187901008292,82574.14298808435
2038,Alabama,"Black, non-Hispanic",16044.187901008292,82574.14298808435
2038,Alabama,Female,16044.187901008292,82574.14298808435
2038,Alabama,"White, non-Hispanic",16044.187901008292,82574.14298808435
2038,Alabama,Overall,16044.187901008292,82574.14298808435
2038,Alabama,American Indian or Alaska Native,16044.187901008292,82574.14298808435
2038,Alabama,Hispanic,16044.187901008292,82574.14298808435
2038,Alabama,Asian or Pacific Islander,16044.187901008292,82574.14298808435
2039,Alabama,Male,16308.185151237412,84121.44821264921
2039,Alabama,"Black, non-Hispanic",16308.185151237412,84121.44821264921
2039,Alabama,Female,16308.185151237412,84121.44821264921
2039,Alabama,"White, non-Hispanic",16308.185151237412,84121.44821264921
2039,Alabama,Overall,16308.185151237412,84121.44821264921
2039,Alabama,American Indian or Alaska Native,16308.185151237412,84121.44821264921
2039,Alabama,Hispanic,16308.185151237412,84121.44821264921
2039,Alabama,Asian or Pacific Islander,16308.185151237412,84121.44821264921
2040,Alabama,Male,16572.182401466533,85668.7534372136
2040,Alabama,"Black, non-Hispanic",16572.182401466533,85668.7534372136
2040,Alabama,Female,16572.182401466533,85668.7534372136
2040,Alabama,"White, non-Hispanic",16572.182401466533,85668.7534372136
2040,Alabama,Overall,16572.182401466533,85668.7534372136
2040,Alabama,American Indian or Alaska Native,16572.182401466533,85668.7534372136
2040,Alabama,Hispanic,16572.182401466533,85668.7534372136
2040,Alabama,Asian or Pacific Islander,16572.182401466533,85668.7534372136
2041,Alabama,Male,16836.179651695653,87216.05866177846
2041,Alabama,"Black, non-Hispanic",16836.179651695653,87216.05866177846
2041,Alabama,Female,16836.179651695653,87216.05866177846
2041,Alabama,"White, non-Hispanic",16836.179651695653,87216.05866177846
2041,Alabama,Overall,16836.179651695653,87216.05866177846
2041,Alabama,American Indian or Alaska Native,16836.179651695653,87216.05866177846
2041,Alabama,Hispanic,16836.179651695653,87216.05866177846
2041,Alabama,Asian or Pacific Islander,16836.179651695653,87216.05866177846
2042,Alabama,Male,17100.17690192489,88763.36388634285
2042,Alabama,"Black, non-Hispanic",17100.17690192489,88763.36388634285
2042,Alabama,Female,17100.17690192489,88763.36388634285
2042,Alabama,"White, non-Hispanic",17100.17690192489,88763.36388634285
2042,Alabama,Overall,17100.17690192489,88763.36388634285
2042,Alabama,American Indian or Alaska Native,17100.17690192489,88763.36388634285
2042,Alabama,Hispanic,17100.17690192489,88763.36388634285
2042,Alabama,Asian or Pacific Islander,17100.17690192489,88763.36388634285
2043,Alabama,Male,17364.17415215401,90310.66911090772
2043,Alabama,"Black, non-Hispanic",17364.17415215401,90310.66911090772
2043,Alabama,Female,17364.17415215401,90310.66911090772
2043,Alabama,"White, non-Hispanic",17364.17415215401,90310.66911090772
2043,Alabama,Overall,17364.17415215401,90310.66911090772
2043,Alabama,American Indian or Alaska Native,17364.17415215401,90310.66911090772
2043,Alabama,Hispanic,17364.17415215401,90310.66911090772
2043,Alabama,Asian or Pacific Islander,17364.17415215401,90310.66911090772
2044,Alabama,Male,17628.17140238313,91857.9743354721
2044,Alabama,"Black, non-Hispanic",17628.17140238313,91857.9743354721
2044,Alabama,Female,17628.17140238313,91857.9743354721
2044,Alabama,"White, non-Hispanic",17628.17140238313,91857.9743354721
2044,Alabama,Overall,17628.17140238313,91857.9743354721
2044,Alabama,American Indian or Alaska Native,17628.17140238313,91857.9743354721
2044,Alabama,Hispanic,17628.17140238313,91857.9743354721
2044,Alabama,Asian or Pacific Islander,17628.17140238313,91857.9743354721
2045,Alabama,Male,17892.16865261225,93405.27956003696
2045,Alabama,"Black, non-Hispanic",17892.16865261225,93405.27956003696
2045,Alabama,Female,17892.16865261225,93405.27956003696
2045,Alabama,"White, non-Hispanic",17892.16865261225,93405.27956003696
2045,Alabama,Overall,17892.16865261225,93405.27956003696
2045,Alabama,American Indian or Alaska Native,17892.16865261225,93405.27956003696
2045,Alabama,Hispanic,17892.16865261225,93405.27956003696
2045,Alabama,Asian or Pacific Islander,17892.16865261225,93405.27956003696
2046,Alabama,Male,18156.165902841487,94952.58478460136
2046,Alabama,"Black, non-Hispanic",18156.165902841487,94952.58478460136
2046,Alabama,Female,18156.165902841487,94952.58478460136
2046,Alabama,"White, non-Hispanic",18156.165902841487,94952.58478460136
2046,Alabama,Overall,18156.165902841487,94952.58478460136
2046,Alabama,American Indian or Alaska Native,18156.165902841487,94952.58478460136
2046,Alabama,Hispanic,18156.165902841487,94952.58478460136
2046,Alabama,Asian or Pacific Islander,18156.165902841487,94952.58478460136
2047,Alabama,Male,18420.163153070607,96499.8900091662
2047,Alabama,"Black, non-Hispanic",18420.163153070607,96499.8900091662
2047,Alabama,Female,18420.163153070607,96499.8900091662
2047,Alabama,"White, non-Hispanic",18420.163153070607,96499.8900091662
2047,Alabama,Overall,18420.163153070607,96499.8900091662
2047,Alabama,American Indian or Alaska Native,18420.163153070607,96499.8900091662
2047,Alabama,Hispanic,18420.163153070607,96499.8900091662
2047,Alabama,Asian or Pacific Islander,18420.163153070607,96499.8900091662
2048,Alabama,Male,18684.160403299727,98047.1952337306
2048,Alabama,"Black, non-Hispanic",18684.160403299727,98047.1952337306
2048,Alabama,Female,18684.160403299727,98047.1952337306
2048,Alabama,"White, non-Hispanic",18684.160403299727,98047.1952337306
2048,Alabama,Overall,18684.160403299727,98047.1952337306
2048,Alabama,American Indian or Alaska Native,18684.160403299727,98047.1952337306
2048,Alabama,Hispanic,18684.160403299727,98047.1952337306
2048,Alabama,Asian or Pacific Islander,18684.160403299727,98047.1952337306
2049,Alabama,Male,18948.157653528848,99594.500458295
2049,Alabama,"Black, non-Hispanic",18948.157653528848,99594.500458295
2049,Alabama,Female,18948.157653528848,99594.500458295
2049,Alabama,"White, non-Hispanic",18948.157653528848,99594.500458295
2049,Alabama,Overall,18948.157653528848,99594.500458295
2049,Alabama,American Indian or Alaska Native,18948.157653528848,99594.500458295
2049,Alabama,Hispanic,18948.157653528848,99594.500458295
2049,Alabama,Asian or Pacific Islander,18948.157653528848,99594.500458295
2050,Alabama,Male,19212.154903757968,101141.80568285983
2050,Alabama,"Black, non-Hispanic",19212.154903757968,101141.80568285983
2050,Alabama,Female,19212.154903757968,101141.80568285983
2050,Alabama,"White, non-Hispanic",19212.154903757968,101141.80568285983
2050,Alabama,Overall,19212.154903757968,101141.80568285983
2050,Alabama,American Indian or Alaska Native,19212.154903757968,101141.80568285983
2050,Alabama,Hispanic,19212.154903757968,101141.80568285983
2050,Alabama,Asian or Pacific Islander,19212.154903757968,101141.80568285983
2021,Alaska,Male,4573.096241979802,80382.67644362943
2021,Alaska,"Black, non-Hispanic",4573.096241979802,80382.67644362943
2021,Alaska,Female,4573.096241979802,80382.67644362943
2021,Alaska,"White, non-Hispanic",4573.096241979802,80382.67644362943
2021,Alaska,Overall,4573.096241979802,80382.67644362943
2021,Alaska,American Indian or Alaska Native,4573.096241979802,80382.67644362943
2021,Alaska,Hispanic,4573.096241979802,80382.67644362943
2021,Alaska,Asian or Pacific Islander,4573.096241979802,80382.67644362943
2022,Alaska,Male,4803.755270394089,82164.0513290558
2022,Alaska,"Black, non-Hispanic",4803.755270394089,82164.0513290558
2022,Alaska,Female,4803.755270394089,82164.0513290558
2022,Alaska,"White, non-Hispanic",4803.755270394089,82164.0513290558
2022,Alaska,Overall,4803.755270394089,82164.0513290558
2022,Alaska,American Indian or Alaska Native,4803.755270394089,82164.0513290558
2022,Alaska,Hispanic,4803.755270394089,82164.0513290558
2022,Alaska,Asian or Pacific Islander,4803.755270394089,82164.0513290558
2023,Alaska,Male,5034.414298808377,83945.4262144817
2023,Alaska,"Black, non-Hispanic",5034.414298808377,83945.4262144817
2023,Alaska,Female,5034.414298808377,83945.4262144817
2023,Alaska,"White, non-Hispanic",5034.414298808377,83945.4262144817
2023,Alaska,Overall,5034.414298808377,83945.4262144817
2023,Alaska,American Indian or Alaska Native,5034.414298808377,83945.4262144817
2023,Alaska,Hispanic,5034.414298808377,83945.4262144817
2023,Alaska,Asian or Pacific Islander,5034.414298808377,83945.4262144817
2024,Alaska,Male,5265.073327222664,85726.80109990807
2024,Alaska,"Black, non-Hispanic",5265.073327222664,85726.80109990807
2024,Alaska,Female,5265.073327222664,85726.80109990807
2024,Alaska,"White, non-Hispanic",5265.073327222664,85726.80109990807
2024,Alaska,Overall,5265.073327222664,85726.80109990807
2024,Alaska,American Indian or Alaska Native,5265.073327222664,85726.80109990807
2024,Alaska,Hispanic,5265.073327222664,85726.80109990807
2024,Alaska,Asian or Pacific Islander,5265.073327222664,85726.80109990807
2025,Alaska,Male,5495.73235563701,87508.17598533444
2025,Alaska,"Black, non-Hispanic",5495.73235563701,87508.17598533444
2025,Alaska,Female,5495.73235563701,87508.17598533444
2025,Alaska,"White, non-Hispanic",5495.73235563701,87508.17598533444
2025,Alaska,Overall,5495.73235563701,87508.17598533444
2025,Alaska,American Indian or Alaska Native,5495.73235563701,87508.17598533444
2025,Alaska,Hispanic,5495.73235563701,87508.17598533444
2025,Alaska,Asian or Pacific Islander,5495.73235563701,87508.17598533444
2026,Alaska,Male,5726.391384051298,89289.55087076034
2026,Alaska,"Black, non-Hispanic",5726.391384051298,89289.55087076034
2026,Alaska,Female,5726.391384051298,89289.55087076034
2026,Alaska,"White, non-Hispanic",5726.391384051298,89289.55087076034
2026,Alaska,Overall,5726.391384051298,89289.55087076034
2026,Alaska,American Indian or Alaska Native,5726.391384051298,89289.55087076034
2026,Alaska,Hispanic,5726.391384051298,89289.55087076034
2026,Alaska,Asian or Pacific Islander,5726.391384051298,89289.55087076034
2027,Alaska,Male,5957.050412465585,91070.92575618673
2027,Alaska,"Black, non-Hispanic",5957.050412465585,91070.92575618673
2027,Alaska,Female,5957.050412465585,91070.92575618673
2027,Alaska,"White, non-Hispanic",5957.050412465585,91070.92575618673
2027,Alaska,Overall,5957.050412465585,91070.92575618673
2027,Alaska,American Indian or Alaska Native,5957.050412465585,91070.92575618673
2027,Alaska,Hispanic,5957.050412465585,91070.92575618673
2027,Alaska,Asian or Pacific Islander,5957.050412465585,91070.92575618673
2028,Alaska,Male,6187.709440879873,92852.30064161308
2028,Alaska,"Black, non-Hispanic",6187.709440879873,92852.30064161308
2028,Alaska,Female,6187.709440879873,92852.30064161308
2028,Alaska,"White, non-Hispanic",6187.709440879873,92852.30064161308
2028,Alaska,Overall,6187.709440879873,92852.30064161308
2028,Alaska,American Indian or Alaska Native,6187.709440879873,92852.30064161308
2028,Alaska,Hispanic,6187.709440879873,92852.30064161308
2028,Alaska,Asian or Pacific Islander,6187.709440879873,92852.30064161308
2029,Alaska,Male,6418.368469294161,94633.67552703898
2029,Alaska,"Black, non-Hispanic",6418.368469294161,94633.67552703898
2029,Alaska,Female,6418.368469294161,94633.67552703898
2029,Alaska,"White, non-Hispanic",6418.368469294161,94633.67552703898
2029,Alaska,Overall,6418.368469294161,94633.67552703898
2029,Alaska,American Indian or Alaska Native,6418.368469294161,94633.67552703898
2029,Alaska,Hispanic,6418.368469294161,94633.67552703898
2029,Alaska,Asian or Pacific Islander,6418.368469294161,94633.67552703898
2030,Alaska,Male,6649.027497708506,96415.05041246537
2030,Alaska,"Black, non-Hispanic",6649.027497708506,96415.05041246537
2030,Alaska,Female,6649.027497708506,96415.05041246537
2030,Alaska,"White, non-Hispanic",6649.027497708506,96415.05041246537
2030,Alaska,Overall,6649.027497708506,96415.05041246537
2030,Alaska,American Indian or Alaska Native,6649.027497708506,96415.05041246537
2030,Alaska,Hispanic,6649.027497708506,96415.05041246537
2030,Alaska,Asian or Pacific Islander,6649.027497708506,96415.05041246537
2031,Alaska,Male,6879.686526122794,98196.42529789172
2031,Alaska,"Black, non-Hispanic",6879.686526122794,98196.42529789172
2031,Alaska,Female,6879.686526122794,98196.42529789172
2031,Alaska,"White, non-Hispanic",6879.686526122794,98196.42529789172
2031,Alaska,Overall,6879.686526122794,98196.42529789172
2031,Alaska,American Indian or Alaska Native,6879.686526122794,98196.42529789172
2031,Alaska,Hispanic,6879.686526122794,98196.42529789172
2031,Alaska,Asian or Pacific Islander,6879.686526122794,98196.42529789172
2032,Alaska,Male,7110.345554537082,99977.80018331762
2032,Alaska,"Black, non-Hispanic",7110.345554537082,99977.80018331762
2032,Alaska,Female,7110.345554537082,99977.80018331762
2032,Alaska,"White, non-Hispanic",7110.345554537082,99977.80018331762
2032,Alaska,Overall,7110.345554537082,99977.80018331762
2032,Alaska,American Indian or Alaska Native,7110.345554537082,99977.80018331762
2032,Alaska,Hispanic,7110.345554537082,99977.80018331762
2032,Alaska,Asian or Pacific Islander,7110.345554537082,99977.80018331762
2033,Alaska,Male,7341.004582951369,101759.175068744
2033,Alaska,"Black, non-Hispanic",7341.004582951369,101759.175068744
2033,Alaska,Female,7341.004582951369,101759.175068744
2033,Alaska,"White, non-Hispanic",7341.004582951369,101759.175068744
2033,Alaska,Overall,7341.004582951369,101759.175068744
2033,Alaska,American Indian or Alaska Native,7341.004582951369,101759.175068744
2033,Alaska,Hispanic,7341.004582951369,101759.175068744
2033,Alaska,Asian or Pacific Islander,7341.004582951369,101759.175068744
2034,Alaska,Male,7571.663611365657,103540.54995417036
2034,Alaska,"Black, non-Hispanic",7571.663611365657,103540.54995417036
2034,Alaska,Female,7571.663611365657,103540.54995417036
2034,Alaska,"White, non-Hispanic",7571.663611365657,103540.54995417036
2034,Alaska,Overall,7571.663611365657,103540.54995417036
2034,Alaska,American Indian or Alaska Native,7571.663611365657,103540.54995417036
2034,Alaska,Hispanic,7571.663611365657,103540.54995417036
2034,Alaska,Asian or Pacific Islander,7571.663611365657,103540.54995417036
2035,Alaska,Male,7802.322639779944,105321.92483959626
2035,Alaska,"Black, non-Hispanic",7802.322639779944,105321.92483959626
2035,Alaska,Female,7802.322639779944,105321.92483959626
2035,Alaska,"White, non-Hispanic",7802.322639779944,105321.92483959626
2035,Alaska,Overall,7802.322639779944,105321.92483959626
2035,Alaska,American Indian or Alaska Native,7802.322639779944,105321.92483959626
2035,Alaska,Hispanic,7802.322639779944,105321.92483959626
2035,Alaska,Asian or Pacific Islander,7802.322639779944,105321.92483959626
2036,Alaska,Male,8032.98166819429,107103.29972502265
2036,Alaska,"Black, non-Hispanic",8032.98166819429,107103.29972502265
2036,Alaska,Female,8032.98166819429,107103.29972502265
2036,Alaska,"White, non-Hispanic",8032.98166819429,107103.29972502265
2036,Alaska,Overall,8032.98166819429,107103.29972502265
2036,Alaska,American Indian or Alaska Native,8032.98166819429,107103.29972502265
2036,Alaska,Hispanic,8032.98166819429,107103.29972502265
2036,Alaska,Asian or Pacific Islander,8032.98166819429,107103.29972502265
2037,Alaska,Male,8263.640696608578,108884.674610449
2037,Alaska,"Black, non-Hispanic",8263.640696608578,108884.674610449
2037,Alaska,Female,8263.640696608578,108884.674610449
2037,Alaska,"White, non-Hispanic",8263.640696608578,108884.674610449
2037,Alaska,Overall,8263.640696608578,108884.674610449
2037,Alaska,American Indian or Alaska Native,8263.640696608578,108884.674610449
2037,Alaska,Hispanic,8263.640696608578,108884.674610449
2037,Alaska,Asian or Pacific Islander,8263.640696608578,108884.674610449
2038,Alaska,Male,8494.299725022865,110666.0494958749
2038,Alaska,"Black, non-Hispanic",8494.299725022865,110666.0494958749
2038,Alaska,Female,8494.299725022865,110666.0494958749
2038,Alaska,"White, non-Hispanic",8494.299725022865,110666.0494958749
2038,Alaska,Overall,8494.299725022865,110666.0494958749
2038,Alaska,American Indian or Alaska Native,8494.299725022865,110666.0494958749
2038,Alaska,Hispanic,8494.299725022865,110666.0494958749
2038,Alaska,Asian or Pacific Islander,8494.299725022865,110666.0494958749
2039,Alaska,Male,8724.958753437153,112447.42438130129
2039,Alaska,"Black, non-Hispanic",8724.958753437153,112447.42438130129
2039,Alaska,Female,8724.958753437153,112447.42438130129
2039,Alaska,"White, non-Hispanic",8724.958753437153,112447.42438130129
2039,Alaska,Overall,8724.958753437153,112447.42438130129
2039,Alaska,American Indian or Alaska Native,8724.958753437153,112447.42438130129
2039,Alaska,Hispanic,8724.958753437153,112447.42438130129
2039,Alaska,Asian or Pacific Islander,8724.958753437153,112447.42438130129
2040,Alaska,Male,8955.61778185144,114228.79926672764
2040,Alaska,"Black, non-Hispanic",8955.61778185144,114228.79926672764
2040,Alaska,Female,8955.61778185144,114228.79926672764
2040,Alaska,"White, non-Hispanic",8955.61778185144,114228.79926672764
2040,Alaska,Overall,8955.61778185144,114228.79926672764
2040,Alaska,American Indian or Alaska Native,8955.61778185144,114228.79926672764
2040,Alaska,Hispanic,8955.61778185144,114228.79926672764
2040,Alaska,Asian or Pacific Islander,8955.61778185144,114228.79926672764
2041,Alaska,Male,9186.276810265786,116010.17415215354
2041,Alaska,"Black, non-Hispanic",9186.276810265786,116010.17415215354
2041,Alaska,Female,9186.276810265786,116010.17415215354
2041,Alaska,"White, non-Hispanic",9186.276810265786,116010.17415215354
2041,Alaska,Overall,9186.276810265786,116010.17415215354
2041,Alaska,American Indian or Alaska Native,9186.276810265786,116010.17415215354
2041,Alaska,Hispanic,9186.276810265786,116010.17415215354
2041,Alaska,Asian or Pacific Islander,9186.276810265786,116010.17415215354
2042,Alaska,Male,9416.935838680074,117791.54903757993
2042,Alaska,"Black, non-Hispanic",9416.935838680074,117791.54903757993
2042,Alaska,Female,9416.935838680074,117791.54903757993
2042,Alaska,"White, non-Hispanic",9416.935838680074,117791.54903757993
2042,Alaska,Overall,9416.935838680074,117791.54903757993
2042,Alaska,American Indian or Alaska Native,9416.935838680074,117791.54903757993
2042,Alaska,Hispanic,9416.935838680074,117791.54903757993
2042,Alaska,Asian or Pacific Islander,9416.935838680074,117791.54903757993
2043,Alaska,Male,9647.594867094362,119572.92392300628
2043,Alaska,"Black, non-Hispanic",9647.594867094362,119572.92392300628
2043,Alaska,Female,9647.594867094362,119572.92392300628
2043,Alaska,"White, non-Hispanic",9647.594867094362,119572.92392300628
2043,Alaska,Overall,9647.594867094362,119572.92392300628
2043,Alaska,American Indian or Alaska Native,9647.594867094362,119572.92392300628
2043,Alaska,Hispanic,9647.594867094362,119572.92392300628
2043,Alaska,Asian or Pacific Islander,9647.594867094362,119572.92392300628
2044,Alaska,Male,9878.25389550865,121354.29880843218
2044,Alaska,"Black, non-Hispanic",9878.25389550865,121354.29880843218
2044,Alaska,Female,9878.25389550865,121354.29880843218
2044,Alaska,"White, non-Hispanic",9878.25389550865,121354.29880843218
2044,Alaska,Overall,9878.25389550865,121354.29880843218
2044,Alaska,American Indian or Alaska Native,9878.25389550865,121354.29880843218
2044,Alaska,Hispanic,9878.25389550865,121354.29880843218
2044,Alaska,Asian or Pacific Islander,9878.25389550865,121354.29880843218
2045,Alaska,Male,10108.912923922937,123135.67369385855
2045,Alaska,"Black, non-Hispanic",10108.912923922937,123135.67369385855
2045,Alaska,Female,10108.912923922937,123135.67369385855
2045,Alaska,"White, non-Hispanic",10108.912923922937,123135.67369385855
2045,Alaska,Overall,10108.912923922937,123135.67369385855
2045,Alaska,American Indian or Alaska Native,10108.912923922937,123135.67369385855
2045,Alaska,Hispanic,10108.912923922937,123135.67369385855
